"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Mon Dec 02 01:46:04 GMT 2024","skipped","Mon Dec 02 01:46:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"UI: Delete client group","1","testGroupDelete","Surefire suite","Mon Dec 02 01:46:04 GMT 2024","skipped","Mon Dec 02 01:46:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Mon Dec 02 01:45:55 GMT 2024","skipped","Mon Dec 02 01:45:55 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Mon Dec 02 01:45:58 GMT 2024","skipped","Mon Dec 02 01:45:58 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"","4","setUp","Surefire suite","Mon Dec 02 01:45:50 GMT 2024","broken","Mon Dec 02 01:45:50 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Mon Dec 02 01:46:04 GMT 2024","skipped","Mon Dec 02 01:46:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Create client group","0","testGroupCreate","Surefire suite","Mon Dec 02 01:46:04 GMT 2024","skipped","Mon Dec 02 01:46:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Mon Dec 02 01:45:58 GMT 2024","skipped","Mon Dec 02 01:45:58 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Mon Dec 02 01:46:04 GMT 2024","skipped","Mon Dec 02 01:46:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"","1","setUp","Surefire suite","Mon Dec 02 01:45:58 GMT 2024","broken","Mon Dec 02 01:45:58 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Mon Dec 02 01:45:55 GMT 2024","skipped","Mon Dec 02 01:45:55 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: Rename client group","0","testGroupRename","Surefire suite","Mon Dec 02 01:46:04 GMT 2024","skipped","Mon Dec 02 01:46:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Mon Dec 02 01:46:01 GMT 2024","skipped","Mon Dec 02 01:46:01 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"","0","testGetUsers","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","skipped","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Mon Dec 02 01:46:01 GMT 2024","skipped","Mon Dec 02 01:46:01 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","skipped","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Mon Dec 02 01:45:55 GMT 2024","skipped","Mon Dec 02 01:45:55 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","skipped","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Mon Dec 02 01:45:55 GMT 2024","skipped","Mon Dec 02 01:45:55 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Mon Dec 02 01:46:01 GMT 2024","skipped","Mon Dec 02 01:46:01 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: Create client","0","testClientCreate","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","skipped","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","skipped","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","skipped","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Create service","1","testServiceCreate","Surefire suite","Mon Dec 02 01:45:50 GMT 2024","skipped","Mon Dec 02 01:45:50 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"","0","setUp","Surefire suite","Mon Dec 02 01:46:07 GMT 2024","broken","Mon Dec 02 01:46:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Mon Dec 02 01:46:01 GMT 2024","skipped","Mon Dec 02 01:46:01 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Mon Dec 02 01:45:55 GMT 2024","skipped","Mon Dec 02 01:45:55 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
