"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Fri Dec 27 01:28:29 GMT 2024","skipped","Fri Dec 27 01:28:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Fri Dec 27 01:28:21 GMT 2024","skipped","Fri Dec 27 01:28:21 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Fri Dec 27 01:28:29 GMT 2024","skipped","Fri Dec 27 01:28:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Fri Dec 27 01:28:33 GMT 2024","skipped","Fri Dec 27 01:28:33 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: Delete service","1","testServiceDelete","Surefire suite","Fri Dec 27 01:28:10 GMT 2024","skipped","Fri Dec 27 01:28:10 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: Update service","0","testServiceUpdate","Surefire suite","Fri Dec 27 01:28:10 GMT 2024","skipped","Fri Dec 27 01:28:10 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Delete client","0","testDeleteClient","Surefire suite","Fri Dec 27 01:28:33 GMT 2024","skipped","Fri Dec 27 01:28:33 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","0","testScopeJunior_AppointmentVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Fri Dec 27 01:28:33 GMT 2024","skipped","Fri Dec 27 01:28:33 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Fri Dec 27 01:28:29 GMT 2024","skipped","Fri Dec 27 01:28:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"","0","setUp","Surefire suite","Fri Dec 27 01:28:21 GMT 2024","broken","Fri Dec 27 01:28:21 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Fri Dec 27 01:28:25 GMT 2024","skipped","Fri Dec 27 01:28:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"","0","setUp","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","broken","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"","2","setUp","Surefire suite","Fri Dec 27 01:28:10 GMT 2024","broken","Fri Dec 27 01:28:10 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"","0","setUp","Surefire suite","Fri Dec 27 01:28:25 GMT 2024","broken","Fri Dec 27 01:28:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: Rename client group","0","testGroupRename","Surefire suite","Fri Dec 27 01:28:29 GMT 2024","skipped","Fri Dec 27 01:28:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Fri Dec 27 01:28:25 GMT 2024","skipped","Fri Dec 27 01:28:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Fri Dec 27 01:28:25 GMT 2024","skipped","Fri Dec 27 01:28:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Fri Dec 27 01:28:33 GMT 2024","skipped","Fri Dec 27 01:28:33 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"","0","testGetUsers","Surefire suite","Fri Dec 27 01:28:33 GMT 2024","skipped","Fri Dec 27 01:28:33 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"UI: Create client group","0","testGroupCreate","Surefire suite","Fri Dec 27 01:28:29 GMT 2024","skipped","Fri Dec 27 01:28:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Fri Dec 27 01:28:25 GMT 2024","skipped","Fri Dec 27 01:28:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Fri Dec 27 01:28:16 GMT 2024","skipped","Fri Dec 27 01:28:16 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
