"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Fri Jan 03 01:36:54 GMT 2025","skipped","Fri Jan 03 01:36:54 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Change Calendar first day","1","testCalendarSettings","Surefire suite","Fri Jan 03 01:36:58 GMT 2025","skipped","Fri Jan 03 01:36:58 GMT 2025","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Fri Jan 03 01:37:07 GMT 2025","skipped","Fri Jan 03 01:37:07 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"","2","setUp","Surefire suite","Fri Jan 03 01:36:48 GMT 2025","broken","Fri Jan 03 01:36:48 GMT 2025","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Fri Jan 03 01:37:10 GMT 2025","skipped","Fri Jan 03 01:37:10 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Fri Jan 03 01:37:07 GMT 2025","skipped","Fri Jan 03 01:37:07 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: Rename client group","0","testGroupRename","Surefire suite","Fri Jan 03 01:37:07 GMT 2025","skipped","Fri Jan 03 01:37:07 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"UI: Update service","2","testServiceUpdate","Surefire suite","Fri Jan 03 01:36:48 GMT 2025","skipped","Fri Jan 03 01:36:48 GMT 2025","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Create service","1","testServiceCreate","Surefire suite","Fri Jan 03 01:36:48 GMT 2025","skipped","Fri Jan 03 01:36:48 GMT 2025","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Fri Jan 03 01:37:10 GMT 2025","skipped","Fri Jan 03 01:37:10 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","0","testScopeAdmin_ServiceVisibility","Surefire suite","Fri Jan 03 01:36:54 GMT 2025","skipped","Fri Jan 03 01:36:54 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Fri Jan 03 01:37:07 GMT 2025","skipped","Fri Jan 03 01:37:07 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Update personal info of client","1","testClientUpdatePersonalInfo","Surefire suite","Fri Jan 03 01:37:11 GMT 2025","skipped","Fri Jan 03 01:37:11 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Fri Jan 03 01:36:54 GMT 2025","skipped","Fri Jan 03 01:36:54 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"","0","setUp","Surefire suite","Fri Jan 03 01:37:07 GMT 2025","broken","Fri Jan 03 01:37:07 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Fri Jan 03 01:36:54 GMT 2025","skipped","Fri Jan 03 01:36:54 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Fri Jan 03 01:36:54 GMT 2025","skipped","Fri Jan 03 01:36:54 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Fri Jan 03 01:37:02 GMT 2025","skipped","Fri Jan 03 01:37:02 GMT 2025","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Fri Jan 03 01:37:02 GMT 2025","skipped","Fri Jan 03 01:37:02 GMT 2025","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Fri Jan 03 01:36:54 GMT 2025","skipped","Fri Jan 03 01:36:54 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"","0","setUp","Surefire suite","Fri Jan 03 01:37:02 GMT 2025","broken","Fri Jan 03 01:37:02 GMT 2025","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
