"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Wed Nov 06 01:26:45 GMT 2024","skipped","Wed Nov 06 01:26:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Create service","1","testServiceCreate","Surefire suite","Wed Nov 06 01:26:27 GMT 2024","skipped","Wed Nov 06 01:26:27 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Wed Nov 06 01:26:32 GMT 2024","skipped","Wed Nov 06 01:26:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Wed Nov 06 01:26:32 GMT 2024","skipped","Wed Nov 06 01:26:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Wed Nov 06 01:26:45 GMT 2024","skipped","Wed Nov 06 01:26:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Wed Nov 06 01:26:32 GMT 2024","skipped","Wed Nov 06 01:26:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Wed Nov 06 01:26:39 GMT 2024","skipped","Wed Nov 06 01:26:39 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Create client group","0","testGroupCreate","Surefire suite","Wed Nov 06 01:26:42 GMT 2024","skipped","Wed Nov 06 01:26:42 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Nov 06 01:26:42 GMT 2024","skipped","Wed Nov 06 01:26:42 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Delete service","0","testServiceDelete","Surefire suite","Wed Nov 06 01:26:27 GMT 2024","skipped","Wed Nov 06 01:26:27 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Wed Nov 06 01:26:39 GMT 2024","skipped","Wed Nov 06 01:26:39 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"","0","setUp","Surefire suite","Wed Nov 06 01:26:39 GMT 2024","broken","Wed Nov 06 01:26:39 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: Create client","0","testClientCreate","Surefire suite","Wed Nov 06 01:26:45 GMT 2024","skipped","Wed Nov 06 01:26:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"","0","setUp","Surefire suite","Wed Nov 06 01:26:35 GMT 2024","broken","Wed Nov 06 01:26:35 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Wed Nov 06 01:26:35 GMT 2024","skipped","Wed Nov 06 01:26:35 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","0","testScopeAdmin_ServiceVisibility","Surefire suite","Wed Nov 06 01:26:32 GMT 2024","skipped","Wed Nov 06 01:26:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"","0","testGetUsers","Surefire suite","Wed Nov 06 01:26:45 GMT 2024","skipped","Wed Nov 06 01:26:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Wed Nov 06 01:26:32 GMT 2024","skipped","Wed Nov 06 01:26:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Wed Nov 06 01:26:35 GMT 2024","skipped","Wed Nov 06 01:26:35 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
