"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Wed Nov 13 01:28:11 GMT 2024","skipped","Wed Nov 13 01:28:11 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Wed Nov 13 01:28:18 GMT 2024","skipped","Wed Nov 13 01:28:18 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Delete client","0","testDeleteClient","Surefire suite","Wed Nov 13 01:28:25 GMT 2024","skipped","Wed Nov 13 01:28:25 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Nov 13 01:28:22 GMT 2024","skipped","Wed Nov 13 01:28:22 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Wed Nov 13 01:28:18 GMT 2024","skipped","Wed Nov 13 01:28:18 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Wed Nov 13 01:28:25 GMT 2024","skipped","Wed Nov 13 01:28:25 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Wed Nov 13 01:28:18 GMT 2024","skipped","Wed Nov 13 01:28:18 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: Delete service","0","testServiceDelete","Surefire suite","Wed Nov 13 01:28:05 GMT 2024","skipped","Wed Nov 13 01:28:05 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Wed Nov 13 01:28:11 GMT 2024","skipped","Wed Nov 13 01:28:11 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"","0","setUp","Surefire suite","Wed Nov 13 01:28:25 GMT 2024","broken","Wed Nov 13 01:28:25 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Wed Nov 13 01:28:15 GMT 2024","skipped","Wed Nov 13 01:28:15 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Wed Nov 13 01:28:22 GMT 2024","skipped","Wed Nov 13 01:28:22 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"","0","testGetUsers","Surefire suite","Wed Nov 13 01:28:25 GMT 2024","skipped","Wed Nov 13 01:28:25 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"UI: Create client","0","testClientCreate","Surefire suite","Wed Nov 13 01:28:25 GMT 2024","skipped","Wed Nov 13 01:28:25 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: Change Calendar first day","1","testCalendarSettings","Surefire suite","Wed Nov 13 01:28:15 GMT 2024","skipped","Wed Nov 13 01:28:15 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Wed Nov 13 01:28:11 GMT 2024","skipped","Wed Nov 13 01:28:11 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"UI: Create service","1","testServiceCreate","Surefire suite","Wed Nov 13 01:28:05 GMT 2024","skipped","Wed Nov 13 01:28:05 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Wed Nov 13 01:28:22 GMT 2024","skipped","Wed Nov 13 01:28:22 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Wed Nov 13 01:28:11 GMT 2024","skipped","Wed Nov 13 01:28:11 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"UI: Update service","3","testServiceUpdate","Surefire suite","Wed Nov 13 01:28:05 GMT 2024","skipped","Wed Nov 13 01:28:05 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Update debts of client","1","testClientUpdateDebts","Surefire suite","Wed Nov 13 01:28:25 GMT 2024","skipped","Wed Nov 13 01:28:25 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Wed Nov 13 01:28:18 GMT 2024","skipped","Wed Nov 13 01:28:18 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Wed Nov 13 01:28:11 GMT 2024","skipped","Wed Nov 13 01:28:11 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Wed Nov 13 01:28:22 GMT 2024","skipped","Wed Nov 13 01:28:22 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Wed Nov 13 01:28:11 GMT 2024","skipped","Wed Nov 13 01:28:11 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
