"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Delete service","1","testServiceDelete","Surefire suite","Mon Dec 09 01:47:50 GMT 2024","skipped","Mon Dec 09 01:47:50 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Mon Dec 09 01:48:07 GMT 2024","skipped","Mon Dec 09 01:48:07 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Mon Dec 09 01:48:03 GMT 2024","skipped","Mon Dec 09 01:48:03 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Mon Dec 09 01:47:56 GMT 2024","skipped","Mon Dec 09 01:47:56 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Mon Dec 09 01:48:10 GMT 2024","skipped","Mon Dec 09 01:48:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: Rename client group","0","testGroupRename","Surefire suite","Mon Dec 09 01:48:07 GMT 2024","skipped","Mon Dec 09 01:48:07 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"","0","setUp","Surefire suite","Mon Dec 09 01:48:07 GMT 2024","broken","Mon Dec 09 01:48:07 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"","0","testGetUsers","Surefire suite","Mon Dec 09 01:48:10 GMT 2024","skipped","Mon Dec 09 01:48:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Mon Dec 09 01:48:03 GMT 2024","skipped","Mon Dec 09 01:48:03 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Mon Dec 09 01:48:03 GMT 2024","skipped","Mon Dec 09 01:48:03 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Mon Dec 09 01:48:10 GMT 2024","skipped","Mon Dec 09 01:48:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"","1","setUp","Surefire suite","Mon Dec 09 01:47:56 GMT 2024","broken","Mon Dec 09 01:47:56 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Mon Dec 09 01:48:07 GMT 2024","skipped","Mon Dec 09 01:48:07 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: Create service","1","testServiceCreate","Surefire suite","Mon Dec 09 01:47:50 GMT 2024","skipped","Mon Dec 09 01:47:50 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: Add member into group","1","testAddMemberIntoGroup","Surefire suite","Mon Dec 09 01:48:07 GMT 2024","skipped","Mon Dec 09 01:48:07 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Mon Dec 09 01:47:56 GMT 2024","skipped","Mon Dec 09 01:47:56 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
