"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Mon Nov 04 01:38:32 GMT 2024","skipped","Mon Nov 04 01:38:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"UI: Update notes of client","1","testClientUpdateNotes","Surefire suite","Mon Nov 04 01:38:48 GMT 2024","skipped","Mon Nov 04 01:38:48 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Mon Nov 04 01:38:40 GMT 2024","skipped","Mon Nov 04 01:38:40 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Delete service","1","testServiceDelete","Surefire suite","Mon Nov 04 01:38:25 GMT 2024","skipped","Mon Nov 04 01:38:25 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Mon Nov 04 01:38:32 GMT 2024","skipped","Mon Nov 04 01:38:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Mon Nov 04 01:38:40 GMT 2024","skipped","Mon Nov 04 01:38:40 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: Create client group","0","testGroupCreate","Surefire suite","Mon Nov 04 01:38:44 GMT 2024","skipped","Mon Nov 04 01:38:44 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Mon Nov 04 01:38:40 GMT 2024","skipped","Mon Nov 04 01:38:40 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Mon Nov 04 01:38:48 GMT 2024","skipped","Mon Nov 04 01:38:48 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"","1","setUp","Surefire suite","Mon Nov 04 01:38:32 GMT 2024","broken","Mon Nov 04 01:38:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Mon Nov 04 01:38:44 GMT 2024","skipped","Mon Nov 04 01:38:44 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"","0","setUp","Surefire suite","Mon Nov 04 01:38:48 GMT 2024","broken","Mon Nov 04 01:38:48 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Mon Nov 04 01:38:32 GMT 2024","skipped","Mon Nov 04 01:38:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Update service","0","testServiceUpdate","Surefire suite","Mon Nov 04 01:38:25 GMT 2024","skipped","Mon Nov 04 01:38:25 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","0","testScopeJunior_AppointmentVisibility","Surefire suite","Mon Nov 04 01:38:32 GMT 2024","skipped","Mon Nov 04 01:38:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"UI: Add member into group","1","testAddMemberIntoGroup","Surefire suite","Mon Nov 04 01:38:44 GMT 2024","skipped","Mon Nov 04 01:38:44 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Mon Nov 04 01:38:32 GMT 2024","skipped","Mon Nov 04 01:38:32 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Mon Nov 04 01:38:48 GMT 2024","skipped","Mon Nov 04 01:38:48 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"","0","setUp","Surefire suite","Mon Nov 04 01:38:36 GMT 2024","broken","Mon Nov 04 01:38:36 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
