"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Wed Jan 01 01:42:50 GMT 2025","skipped","Wed Jan 01 01:42:50 GMT 2025","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Wed Jan 01 01:42:56 GMT 2025","skipped","Wed Jan 01 01:42:56 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Wed Jan 01 01:42:44 GMT 2025","skipped","Wed Jan 01 01:42:44 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"","0","setUp","Surefire suite","Wed Jan 01 01:42:53 GMT 2025","broken","Wed Jan 01 01:42:53 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Wed Jan 01 01:42:44 GMT 2025","skipped","Wed Jan 01 01:42:44 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Wed Jan 01 01:42:47 GMT 2025","skipped","Wed Jan 01 01:42:47 GMT 2025","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Wed Jan 01 01:42:44 GMT 2025","skipped","Wed Jan 01 01:42:44 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"UI: Create client group","0","testGroupCreate","Surefire suite","Wed Jan 01 01:42:53 GMT 2025","skipped","Wed Jan 01 01:42:53 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Wed Jan 01 01:42:56 GMT 2025","skipped","Wed Jan 01 01:42:56 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","0","testScopeAdmin_ServiceVisibility","Surefire suite","Wed Jan 01 01:42:44 GMT 2025","skipped","Wed Jan 01 01:42:44 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Wed Jan 01 01:42:47 GMT 2025","skipped","Wed Jan 01 01:42:47 GMT 2025","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"","0","setUp","Surefire suite","Wed Jan 01 01:42:56 GMT 2025","broken","Wed Jan 01 01:42:56 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: Create service","1","testServiceCreate","Surefire suite","Wed Jan 01 01:42:39 GMT 2025","skipped","Wed Jan 01 01:42:39 GMT 2025","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: Delete service","0","testServiceDelete","Surefire suite","Wed Jan 01 01:42:39 GMT 2025","skipped","Wed Jan 01 01:42:39 GMT 2025","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"","0","setUp","Surefire suite","Wed Jan 01 01:42:44 GMT 2025","broken","Wed Jan 01 01:42:44 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Jan 01 01:42:53 GMT 2025","skipped","Wed Jan 01 01:42:53 GMT 2025","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Wed Jan 01 01:42:50 GMT 2025","skipped","Wed Jan 01 01:42:50 GMT 2025","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"","0","testGetUsers","Surefire suite","Wed Jan 01 01:42:56 GMT 2025","skipped","Wed Jan 01 01:42:56 GMT 2025","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"","1","setUp","Surefire suite","Wed Jan 01 01:42:47 GMT 2025","broken","Wed Jan 01 01:42:47 GMT 2025","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Wed Jan 01 01:42:44 GMT 2025","skipped","Wed Jan 01 01:42:44 GMT 2025","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Update service","4","testServiceUpdate","Surefire suite","Wed Jan 01 01:42:39 GMT 2025","skipped","Wed Jan 01 01:42:39 GMT 2025","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
