"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Wed Dec 11 01:45:02 GMT 2024","skipped","Wed Dec 11 01:45:02 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Wed Dec 11 01:45:02 GMT 2024","skipped","Wed Dec 11 01:45:02 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Wed Dec 11 01:45:06 GMT 2024","skipped","Wed Dec 11 01:45:06 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: Delete service","1","testServiceDelete","Surefire suite","Wed Dec 11 01:44:47 GMT 2024","skipped","Wed Dec 11 01:44:47 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","1","testScopeJunior_ClientVisibility","Surefire suite","Wed Dec 11 01:44:54 GMT 2024","skipped","Wed Dec 11 01:44:54 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"","0","setUp","Surefire suite","Wed Dec 11 01:45:10 GMT 2024","broken","Wed Dec 11 01:45:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","1","testScopeAdmin_ServiceVisibility","Surefire suite","Wed Dec 11 01:44:54 GMT 2024","skipped","Wed Dec 11 01:44:54 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Dec 11 01:45:06 GMT 2024","skipped","Wed Dec 11 01:45:06 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Wed Dec 11 01:44:54 GMT 2024","skipped","Wed Dec 11 01:44:54 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Wed Dec 11 01:44:58 GMT 2024","skipped","Wed Dec 11 01:44:58 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Wed Dec 11 01:44:54 GMT 2024","skipped","Wed Dec 11 01:44:54 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"Change appointment time by drag and drop in UI","1","testDragAndDropAppointment","Surefire suite","Wed Dec 11 01:45:02 GMT 2024","skipped","Wed Dec 11 01:45:02 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Wed Dec 11 01:44:54 GMT 2024","skipped","Wed Dec 11 01:44:54 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"","1","testGetUsers","Surefire suite","Wed Dec 11 01:45:10 GMT 2024","skipped","Wed Dec 11 01:45:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Wed Dec 11 01:44:54 GMT 2024","skipped","Wed Dec 11 01:44:54 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"","0","setUp","Surefire suite","Wed Dec 11 01:44:58 GMT 2024","broken","Wed Dec 11 01:44:58 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: Create client group","0","testGroupCreate","Surefire suite","Wed Dec 11 01:45:06 GMT 2024","skipped","Wed Dec 11 01:45:06 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"","6","setUp","Surefire suite","Wed Dec 11 01:44:47 GMT 2024","broken","Wed Dec 11 01:44:47 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Wed Dec 11 01:45:10 GMT 2024","skipped","Wed Dec 11 01:45:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: Create service","1","testServiceCreate","Surefire suite","Wed Dec 11 01:44:47 GMT 2024","skipped","Wed Dec 11 01:44:47 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"Create empty appointment in UI","1","testCreateEmptyAppointment","Surefire suite","Wed Dec 11 01:45:02 GMT 2024","skipped","Wed Dec 11 01:45:02 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Wed Dec 11 01:45:10 GMT 2024","skipped","Wed Dec 11 01:45:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Wed Dec 11 01:44:58 GMT 2024","skipped","Wed Dec 11 01:44:58 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Wed Dec 11 01:45:10 GMT 2024","skipped","Wed Dec 11 01:45:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"","0","setUp","Surefire suite","Wed Dec 11 01:45:02 GMT 2024","broken","Wed Dec 11 01:45:02 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: Delete client","0","testDeleteClient","Surefire suite","Wed Dec 11 01:45:10 GMT 2024","skipped","Wed Dec 11 01:45:10 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Wed Dec 11 01:45:02 GMT 2024","skipped","Wed Dec 11 01:45:02 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"","0","setUp","Surefire suite","Wed Dec 11 01:45:06 GMT 2024","broken","Wed Dec 11 01:45:06 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
