"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Mon Nov 11 01:28:40 GMT 2024","skipped","Mon Nov 11 01:28:40 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: Update service","1","testServiceUpdate","Surefire suite","Mon Nov 11 01:28:30 GMT 2024","skipped","Mon Nov 11 01:28:30 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Mon Nov 11 01:28:44 GMT 2024","skipped","Mon Nov 11 01:28:44 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Mon Nov 11 01:28:48 GMT 2024","skipped","Mon Nov 11 01:28:48 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Create client group","0","testGroupCreate","Surefire suite","Mon Nov 11 01:28:48 GMT 2024","skipped","Mon Nov 11 01:28:48 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Mon Nov 11 01:28:36 GMT 2024","skipped","Mon Nov 11 01:28:36 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Mon Nov 11 01:28:36 GMT 2024","skipped","Mon Nov 11 01:28:36 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"","0","setUp","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","broken","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","skipped","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Mon Nov 11 01:28:48 GMT 2024","skipped","Mon Nov 11 01:28:48 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: Delete client","0","testDeleteClient","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","skipped","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Mon Nov 11 01:28:48 GMT 2024","skipped","Mon Nov 11 01:28:48 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Mon Nov 11 01:28:44 GMT 2024","skipped","Mon Nov 11 01:28:44 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"","3","setUp","Surefire suite","Mon Nov 11 01:28:30 GMT 2024","broken","Mon Nov 11 01:28:30 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Mon Nov 11 01:28:36 GMT 2024","skipped","Mon Nov 11 01:28:36 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"","0","setUp","Surefire suite","Mon Nov 11 01:28:48 GMT 2024","broken","Mon Nov 11 01:28:48 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Mon Nov 11 01:28:36 GMT 2024","skipped","Mon Nov 11 01:28:36 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Mon Nov 11 01:28:40 GMT 2024","skipped","Mon Nov 11 01:28:40 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"UI: Create service","1","testServiceCreate","Surefire suite","Mon Nov 11 01:28:30 GMT 2024","skipped","Mon Nov 11 01:28:30 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"","0","setUp","Surefire suite","Mon Nov 11 01:28:40 GMT 2024","broken","Mon Nov 11 01:28:40 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Mon Nov 11 01:28:36 GMT 2024","skipped","Mon Nov 11 01:28:36 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Mon Nov 11 01:28:44 GMT 2024","skipped","Mon Nov 11 01:28:44 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","skipped","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: Update notes of client","1","testClientUpdateNotes","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","skipped","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Create client","0","testClientCreate","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","skipped","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Mon Nov 11 01:28:52 GMT 2024","skipped","Mon Nov 11 01:28:52 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: Rename client group","0","testGroupRename","Surefire suite","Mon Nov 11 01:28:48 GMT 2024","skipped","Mon Nov 11 01:28:48 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"UI: Delete service","1","testServiceDelete","Surefire suite","Mon Nov 11 01:28:30 GMT 2024","skipped","Mon Nov 11 01:28:30 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
