"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Fri Nov 08 01:27:27 GMT 2024","skipped","Fri Nov 08 01:27:27 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","0","testScopeAdmin_ServiceVisibility","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","skipped","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","skipped","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Fri Nov 08 01:27:31 GMT 2024","skipped","Fri Nov 08 01:27:31 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","skipped","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"","0","setUp","Surefire suite","Fri Nov 08 01:27:31 GMT 2024","broken","Fri Nov 08 01:27:31 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","skipped","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"","0","setUp","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","broken","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","1","testScopeJunior_GroupVisibility","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","skipped","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"","13","setUp","Surefire suite","Fri Nov 08 01:27:16 GMT 2024","broken","Fri Nov 08 01:27:16 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Delete client","0","testDeleteClient","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","skipped","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: Add member into group","1","testAddMemberIntoGroup","Surefire suite","Fri Nov 08 01:27:31 GMT 2024","skipped","Fri Nov 08 01:27:31 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","skipped","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: Update debts of client","1","testClientUpdateDebts","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","skipped","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Update service","1","testServiceUpdate","Surefire suite","Fri Nov 08 01:27:16 GMT 2024","skipped","Fri Nov 08 01:27:16 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","skipped","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","skipped","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: Rename client group","0","testGroupRename","Surefire suite","Fri Nov 08 01:27:31 GMT 2024","skipped","Fri Nov 08 01:27:31 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"UI: Create client group","0","testGroupCreate","Surefire suite","Fri Nov 08 01:27:31 GMT 2024","skipped","Fri Nov 08 01:27:31 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"","0","setUp","Surefire suite","Fri Nov 08 01:27:24 GMT 2024","broken","Fri Nov 08 01:27:24 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"","0","setUp","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","broken","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"","0","setUp","Surefire suite","Fri Nov 08 01:27:27 GMT 2024","broken","Fri Nov 08 01:27:27 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","0","testScopeJunior_AppointmentVisibility","Surefire suite","Fri Nov 08 01:27:21 GMT 2024","skipped","Fri Nov 08 01:27:21 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Fri Nov 08 01:27:27 GMT 2024","skipped","Fri Nov 08 01:27:27 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Fri Nov 08 01:27:31 GMT 2024","skipped","Fri Nov 08 01:27:31 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"","0","testGetUsers","Surefire suite","Fri Nov 08 01:27:34 GMT 2024","skipped","Fri Nov 08 01:27:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
