"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","0","testScopeJunior_AppointmentVisibility","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","skipped","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"","2","setUp","Surefire suite","Fri Nov 15 01:41:17 GMT 2024","broken","Fri Nov 15 01:41:17 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Update service","0","testServiceUpdate","Surefire suite","Fri Nov 15 01:41:17 GMT 2024","skipped","Fri Nov 15 01:41:17 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","skipped","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Fri Nov 15 01:41:32 GMT 2024","skipped","Fri Nov 15 01:41:32 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Fri Nov 15 01:41:35 GMT 2024","skipped","Fri Nov 15 01:41:35 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"","0","testGetUsers","Surefire suite","Fri Nov 15 01:41:39 GMT 2024","skipped","Fri Nov 15 01:41:39 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Fri Nov 15 01:41:39 GMT 2024","skipped","Fri Nov 15 01:41:39 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Fri Nov 15 01:41:39 GMT 2024","skipped","Fri Nov 15 01:41:39 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Create client","0","testClientCreate","Surefire suite","Fri Nov 15 01:41:39 GMT 2024","skipped","Fri Nov 15 01:41:39 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","skipped","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","skipped","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Fri Nov 15 01:41:28 GMT 2024","skipped","Fri Nov 15 01:41:28 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"","0","setUp","Surefire suite","Fri Nov 15 01:41:39 GMT 2024","broken","Fri Nov 15 01:41:39 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Fri Nov 15 01:41:35 GMT 2024","skipped","Fri Nov 15 01:41:35 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"UI: Delete client","0","testDeleteClient","Surefire suite","Fri Nov 15 01:41:39 GMT 2024","skipped","Fri Nov 15 01:41:39 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"","0","setUp","Surefire suite","Fri Nov 15 01:41:32 GMT 2024","broken","Fri Nov 15 01:41:32 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Fri Nov 15 01:41:35 GMT 2024","skipped","Fri Nov 15 01:41:35 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Fri Nov 15 01:41:35 GMT 2024","skipped","Fri Nov 15 01:41:35 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"","1","setUp","Surefire suite","Fri Nov 15 01:41:28 GMT 2024","broken","Fri Nov 15 01:41:28 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","skipped","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"","0","setUp","Surefire suite","Fri Nov 15 01:41:35 GMT 2024","broken","Fri Nov 15 01:41:35 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Fri Nov 15 01:41:32 GMT 2024","skipped","Fri Nov 15 01:41:32 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","skipped","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Fri Nov 15 01:41:28 GMT 2024","skipped","Fri Nov 15 01:41:28 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"","0","setUp","Surefire suite","Fri Nov 15 01:41:23 GMT 2024","broken","Fri Nov 15 01:41:23 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
