"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","setUp","Surefire suite","Fri Nov 01 01:43:21 GMT 2024","broken","Fri Nov 01 01:43:21 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Fri Nov 01 01:43:45 GMT 2024","skipped","Fri Nov 01 01:43:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Fri Nov 01 01:43:27 GMT 2024","skipped","Fri Nov 01 01:43:27 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","1","testScopeAdmin_ServiceVisibility","Surefire suite","Fri Nov 01 01:43:27 GMT 2024","skipped","Fri Nov 01 01:43:27 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Fri Nov 01 01:43:45 GMT 2024","skipped","Fri Nov 01 01:43:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: Create client","0","testClientCreate","Surefire suite","Fri Nov 01 01:43:45 GMT 2024","skipped","Fri Nov 01 01:43:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"","0","setUp","Surefire suite","Fri Nov 01 01:43:36 GMT 2024","broken","Fri Nov 01 01:43:36 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Fri Nov 01 01:43:40 GMT 2024","skipped","Fri Nov 01 01:43:40 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"","1","setUp","Surefire suite","Fri Nov 01 01:43:40 GMT 2024","broken","Fri Nov 01 01:43:40 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Fri Nov 01 01:43:36 GMT 2024","skipped","Fri Nov 01 01:43:36 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"UI: Update debts of client","1","testClientUpdateDebts","Surefire suite","Fri Nov 01 01:43:45 GMT 2024","skipped","Fri Nov 01 01:43:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Create service","2","testServiceCreate","Surefire suite","Fri Nov 01 01:43:21 GMT 2024","skipped","Fri Nov 01 01:43:21 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Fri Nov 01 01:43:27 GMT 2024","skipped","Fri Nov 01 01:43:27 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Delete client","0","testDeleteClient","Surefire suite","Fri Nov 01 01:43:45 GMT 2024","skipped","Fri Nov 01 01:43:45 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: Rename client group","0","testGroupRename","Surefire suite","Fri Nov 01 01:43:40 GMT 2024","skipped","Fri Nov 01 01:43:40 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","1","testScopeAdmin_AppointmentVisibility","Surefire suite","Fri Nov 01 01:43:27 GMT 2024","skipped","Fri Nov 01 01:43:27 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"","0","setUp","Surefire suite","Fri Nov 01 01:43:32 GMT 2024","broken","Fri Nov 01 01:43:32 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Fri Nov 01 01:43:36 GMT 2024","skipped","Fri Nov 01 01:43:36 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Fri Nov 01 01:43:40 GMT 2024","skipped","Fri Nov 01 01:43:40 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Fri Nov 01 01:43:36 GMT 2024","skipped","Fri Nov 01 01:43:36 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: Create client group","0","testGroupCreate","Surefire suite","Fri Nov 01 01:43:40 GMT 2024","skipped","Fri Nov 01 01:43:40 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Fri Nov 01 01:43:40 GMT 2024","skipped","Fri Nov 01 01:43:40 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
