"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Wed Dec 04 01:44:53 GMT 2024","skipped","Wed Dec 04 01:44:53 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: Rename client group","0","testGroupRename","Surefire suite","Wed Dec 04 01:45:04 GMT 2024","skipped","Wed Dec 04 01:45:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Wed Dec 04 01:45:07 GMT 2024","skipped","Wed Dec 04 01:45:07 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","1","testScopeJunior_AppointmentVisibility","Surefire suite","Wed Dec 04 01:44:53 GMT 2024","skipped","Wed Dec 04 01:44:53 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Dec 04 01:45:04 GMT 2024","skipped","Wed Dec 04 01:45:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Update service","0","testServiceUpdate","Surefire suite","Wed Dec 04 01:44:48 GMT 2024","skipped","Wed Dec 04 01:44:48 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Wed Dec 04 01:44:57 GMT 2024","skipped","Wed Dec 04 01:44:57 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"","0","setUp","Surefire suite","Wed Dec 04 01:45:04 GMT 2024","broken","Wed Dec 04 01:45:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Wed Dec 04 01:44:53 GMT 2024","skipped","Wed Dec 04 01:44:53 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Wed Dec 04 01:45:04 GMT 2024","skipped","Wed Dec 04 01:45:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Wed Dec 04 01:44:53 GMT 2024","skipped","Wed Dec 04 01:44:53 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Wed Dec 04 01:45:01 GMT 2024","skipped","Wed Dec 04 01:45:01 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Wed Dec 04 01:45:01 GMT 2024","skipped","Wed Dec 04 01:45:01 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Wed Dec 04 01:45:04 GMT 2024","skipped","Wed Dec 04 01:45:04 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
