"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Delete client","0","testDeleteClient","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","skipped","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Mon Nov 25 01:42:42 GMT 2024","skipped","Mon Nov 25 01:42:42 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Mon Nov 25 01:42:42 GMT 2024","skipped","Mon Nov 25 01:42:42 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"","0","setUp","Surefire suite","Mon Nov 25 01:42:42 GMT 2024","broken","Mon Nov 25 01:42:42 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Mon Nov 25 01:42:53 GMT 2024","skipped","Mon Nov 25 01:42:53 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"","3","setUp","Surefire suite","Mon Nov 25 01:42:36 GMT 2024","broken","Mon Nov 25 01:42:36 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: Create service","2","testServiceCreate","Surefire suite","Mon Nov 25 01:42:36 GMT 2024","skipped","Mon Nov 25 01:42:36 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"","0","setUp","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","broken","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Mon Nov 25 01:42:53 GMT 2024","skipped","Mon Nov 25 01:42:53 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Update service","0","testServiceUpdate","Surefire suite","Mon Nov 25 01:42:36 GMT 2024","skipped","Mon Nov 25 01:42:36 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","skipped","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: Delete service","0","testServiceDelete","Surefire suite","Mon Nov 25 01:42:36 GMT 2024","skipped","Mon Nov 25 01:42:36 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"","0","testGetUsers","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","skipped","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"","0","setUp","Surefire suite","Mon Nov 25 01:42:50 GMT 2024","broken","Mon Nov 25 01:42:50 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Mon Nov 25 01:42:50 GMT 2024","skipped","Mon Nov 25 01:42:50 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Mon Nov 25 01:42:50 GMT 2024","skipped","Mon Nov 25 01:42:50 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Mon Nov 25 01:42:42 GMT 2024","skipped","Mon Nov 25 01:42:42 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: Create client","0","testClientCreate","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","skipped","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: Rename client group","0","testGroupRename","Surefire suite","Mon Nov 25 01:42:53 GMT 2024","skipped","Mon Nov 25 01:42:53 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Mon Nov 25 01:42:53 GMT 2024","skipped","Mon Nov 25 01:42:53 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","skipped","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"","0","setUp","Surefire suite","Mon Nov 25 01:42:53 GMT 2024","broken","Mon Nov 25 01:42:53 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Mon Nov 25 01:42:46 GMT 2024","skipped","Mon Nov 25 01:42:46 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: Create client group","0","testGroupCreate","Surefire suite","Mon Nov 25 01:42:53 GMT 2024","skipped","Mon Nov 25 01:42:53 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"","0","setUp","Surefire suite","Mon Nov 25 01:42:46 GMT 2024","broken","Mon Nov 25 01:42:46 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Mon Nov 25 01:42:42 GMT 2024","skipped","Mon Nov 25 01:42:42 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Mon Nov 25 01:42:58 GMT 2024","skipped","Mon Nov 25 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
