"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Mon Dec 30 01:38:55 GMT 2024","skipped","Mon Dec 30 01:38:55 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Create client","0","testClientCreate","Surefire suite","Mon Dec 30 01:38:55 GMT 2024","skipped","Mon Dec 30 01:38:55 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Mon Dec 30 01:38:55 GMT 2024","skipped","Mon Dec 30 01:38:55 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Mon Dec 30 01:38:48 GMT 2024","skipped","Mon Dec 30 01:38:48 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Mon Dec 30 01:38:51 GMT 2024","skipped","Mon Dec 30 01:38:51 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Delete service","0","testServiceDelete","Surefire suite","Mon Dec 30 01:38:36 GMT 2024","skipped","Mon Dec 30 01:38:36 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: Create client group","0","testGroupCreate","Surefire suite","Mon Dec 30 01:38:51 GMT 2024","skipped","Mon Dec 30 01:38:51 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Mon Dec 30 01:38:41 GMT 2024","skipped","Mon Dec 30 01:38:41 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Mon Dec 30 01:38:41 GMT 2024","skipped","Mon Dec 30 01:38:41 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"UI: Update service","2","testServiceUpdate","Surefire suite","Mon Dec 30 01:38:36 GMT 2024","skipped","Mon Dec 30 01:38:36 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
