"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Fri Dec 20 01:36:34 GMT 2024","skipped","Fri Dec 20 01:36:34 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Fri Dec 20 01:36:34 GMT 2024","skipped","Fri Dec 20 01:36:34 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Change Calendar first day","0","testCalendarSettings","Surefire suite","Fri Dec 20 01:36:31 GMT 2024","skipped","Fri Dec 20 01:36:31 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings"
"","0","setUp","Surefire suite","Fri Dec 20 01:36:38 GMT 2024","broken","Fri Dec 20 01:36:38 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Fri Dec 20 01:36:34 GMT 2024","skipped","Fri Dec 20 01:36:34 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Fri Dec 20 01:36:38 GMT 2024","skipped","Fri Dec 20 01:36:38 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Fri Dec 20 01:36:28 GMT 2024","skipped","Fri Dec 20 01:36:28 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"Create empty appointment in UI","1","testCreateEmptyAppointment","Surefire suite","Fri Dec 20 01:36:34 GMT 2024","skipped","Fri Dec 20 01:36:34 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Fri Dec 20 01:36:28 GMT 2024","skipped","Fri Dec 20 01:36:28 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: Create client","0","testClientCreate","Surefire suite","Fri Dec 20 01:36:40 GMT 2024","skipped","Fri Dec 20 01:36:40 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientCreate"
"UI: Rename client group","0","testGroupRename","Surefire suite","Fri Dec 20 01:36:38 GMT 2024","skipped","Fri Dec 20 01:36:38 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupRename"
"","0","setUp","Surefire suite","Fri Dec 20 01:36:34 GMT 2024","broken","Fri Dec 20 01:36:34 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: Delete service","0","testServiceDelete","Surefire suite","Fri Dec 20 01:36:23 GMT 2024","skipped","Fri Dec 20 01:36:23 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: Delete client","0","testDeleteClient","Surefire suite","Fri Dec 20 01:36:40 GMT 2024","skipped","Fri Dec 20 01:36:40 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testDeleteClient"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","1","testScopeJunior_AppointmentVisibility","Surefire suite","Fri Dec 20 01:36:28 GMT 2024","skipped","Fri Dec 20 01:36:28 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"UI: Update service","0","testServiceUpdate","Surefire suite","Fri Dec 20 01:36:23 GMT 2024","skipped","Fri Dec 20 01:36:23 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Fri Dec 20 01:36:38 GMT 2024","skipped","Fri Dec 20 01:36:38 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Fri Dec 20 01:36:28 GMT 2024","skipped","Fri Dec 20 01:36:28 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Fri Dec 20 01:36:31 GMT 2024","skipped","Fri Dec 20 01:36:31 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"","4","setUp","Surefire suite","Fri Dec 20 01:36:23 GMT 2024","broken","Fri Dec 20 01:36:23 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Fri Dec 20 01:36:28 GMT 2024","skipped","Fri Dec 20 01:36:28 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Fri Dec 20 01:36:34 GMT 2024","skipped","Fri Dec 20 01:36:34 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Fri Dec 20 01:36:38 GMT 2024","skipped","Fri Dec 20 01:36:38 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Fri Dec 20 01:36:40 GMT 2024","skipped","Fri Dec 20 01:36:40 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Create client group","0","testGroupCreate","Surefire suite","Fri Dec 20 01:36:38 GMT 2024","skipped","Fri Dec 20 01:36:38 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"","0","setUp","Surefire suite","Fri Dec 20 01:36:40 GMT 2024","broken","Fri Dec 20 01:36:40 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"","0","setUp","Surefire suite","Fri Dec 20 01:36:31 GMT 2024","broken","Fri Dec 20 01:36:31 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"","0","setUp","Surefire suite","Fri Dec 20 01:36:28 GMT 2024","broken","Fri Dec 20 01:36:28 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
