"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Fri Dec 06 01:43:25 GMT 2024","skipped","Fri Dec 06 01:43:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Fri Dec 06 01:43:32 GMT 2024","skipped","Fri Dec 06 01:43:32 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Fri Dec 06 01:43:29 GMT 2024","skipped","Fri Dec 06 01:43:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Fri Dec 06 01:43:29 GMT 2024","skipped","Fri Dec 06 01:43:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Fri Dec 06 01:43:25 GMT 2024","skipped","Fri Dec 06 01:43:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Fri Dec 06 01:43:29 GMT 2024","skipped","Fri Dec 06 01:43:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Fri Dec 06 01:43:22 GMT 2024","skipped","Fri Dec 06 01:43:22 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Fri Dec 06 01:43:25 GMT 2024","skipped","Fri Dec 06 01:43:25 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Fri Dec 06 01:43:19 GMT 2024","skipped","Fri Dec 06 01:43:19 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Fri Dec 06 01:43:32 GMT 2024","skipped","Fri Dec 06 01:43:32 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Fri Dec 06 01:43:32 GMT 2024","skipped","Fri Dec 06 01:43:32 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Fri Dec 06 01:43:29 GMT 2024","skipped","Fri Dec 06 01:43:29 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
