"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Add member into group","0","testAddMemberIntoGroup","Surefire suite","Wed Nov 27 01:43:30 GMT 2024","skipped","Wed Nov 27 01:43:30 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Wed Nov 27 01:43:30 GMT 2024","skipped","Wed Nov 27 01:43:30 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"","6","setUp","Surefire suite","Wed Nov 27 01:43:14 GMT 2024","broken","Wed Nov 27 01:43:14 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","setUp"
"","1","setUp","Surefire suite","Wed Nov 27 01:43:34 GMT 2024","broken","Wed Nov 27 01:43:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Wed Nov 27 01:43:20 GMT 2024","skipped","Wed Nov 27 01:43:20 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"Create appointment in UI","0","testCreateAppointment","Surefire suite","Wed Nov 27 01:43:27 GMT 2024","skipped","Wed Nov 27 01:43:27 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateAppointment"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Wed Nov 27 01:43:20 GMT 2024","skipped","Wed Nov 27 01:43:20 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"","0","setUp","Surefire suite","Wed Nov 27 01:43:23 GMT 2024","broken","Wed Nov 27 01:43:23 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Wed Nov 27 01:43:34 GMT 2024","skipped","Wed Nov 27 01:43:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","0","testScopeJunior_AppointmentVisibility","Surefire suite","Wed Nov 27 01:43:20 GMT 2024","skipped","Wed Nov 27 01:43:20 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"UI: Create client group","0","testGroupCreate","Surefire suite","Wed Nov 27 01:43:30 GMT 2024","skipped","Wed Nov 27 01:43:30 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"UI: Update gallery of client","0","testClientUpdateGallery","Surefire suite","Wed Nov 27 01:43:34 GMT 2024","skipped","Wed Nov 27 01:43:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Wed Nov 27 01:43:20 GMT 2024","skipped","Wed Nov 27 01:43:20 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Nov 27 01:43:30 GMT 2024","skipped","Wed Nov 27 01:43:30 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Wed Nov 27 01:43:30 GMT 2024","skipped","Wed Nov 27 01:43:30 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: Create service","1","testServiceCreate","Surefire suite","Wed Nov 27 01:43:14 GMT 2024","skipped","Wed Nov 27 01:43:14 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"","0","testGetUsers","Surefire suite","Wed Nov 27 01:43:34 GMT 2024","skipped","Wed Nov 27 01:43:34 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testGetUsers"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","0","testScopeAdmin_ServiceVisibility","Surefire suite","Wed Nov 27 01:43:20 GMT 2024","skipped","Wed Nov 27 01:43:20 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Delete service","0","testServiceDelete","Surefire suite","Wed Nov 27 01:43:14 GMT 2024","skipped","Wed Nov 27 01:43:14 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"","0","setUp","Surefire suite","Wed Nov 27 01:43:20 GMT 2024","broken","Wed Nov 27 01:43:20 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","setUp"
"UI: Update service","4","testServiceUpdate","Surefire suite","Wed Nov 27 01:43:14 GMT 2024","skipped","Wed Nov 27 01:43:14 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
