"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","setUp","Surefire suite","Wed Dec 25 01:28:06 GMT 2024","broken","Wed Dec 25 01:28:06 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","setUp"
"UI: Create service","1","testServiceCreate","Surefire suite","Wed Dec 25 01:27:56 GMT 2024","skipped","Wed Dec 25 01:27:56 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: Create client group","0","testGroupCreate","Surefire suite","Wed Dec 25 01:28:14 GMT 2024","skipped","Wed Dec 25 01:28:14 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupCreate"
"","0","setUp","Surefire suite","Wed Dec 25 01:28:10 GMT 2024","broken","Wed Dec 25 01:28:10 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: Update service","0","testServiceUpdate","Surefire suite","Wed Dec 25 01:27:56 GMT 2024","skipped","Wed Dec 25 01:27:56 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: Delete service","0","testServiceDelete","Surefire suite","Wed Dec 25 01:27:56 GMT 2024","skipped","Wed Dec 25 01:27:56 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceDelete"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"Change appointment time by drag and drop in UI","0","testDragAndDropAppointment","Surefire suite","Wed Dec 25 01:28:10 GMT 2024","skipped","Wed Dec 25 01:28:10 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment"
"UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment","1","testScopeJunior_AppointmentVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility"
"","0","setUp","Surefire suite","Wed Dec 25 01:28:14 GMT 2024","broken","Wed Dec 25 01:28:14 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: Update notes of client","0","testClientUpdateNotes","Surefire suite","Wed Dec 25 01:28:18 GMT 2024","skipped","Wed Dec 25 01:28:18 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes"
"Change calendar view and delete appointment in UI","0","testDeleteAppointment","Surefire suite","Wed Dec 25 01:28:10 GMT 2024","skipped","Wed Dec 25 01:28:10 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment"
"Create empty appointment in UI","0","testCreateEmptyAppointment","Surefire suite","Wed Dec 25 01:28:10 GMT 2024","skipped","Wed Dec 25 01:28:10 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Wed Dec 25 01:28:18 GMT 2024","skipped","Wed Dec 25 01:28:18 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment","0","testScopeAdmin_AppointmentVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility"
"UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account","0","testScopeJunior_ServiceVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility"
"UI: Delete client group","0","testGroupDelete","Surefire suite","Wed Dec 25 01:28:14 GMT 2024","skipped","Wed Dec 25 01:28:14 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testGroupDelete"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Wed Dec 25 01:28:14 GMT 2024","skipped","Wed Dec 25 01:28:14 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: admin/junior/readonly create appointments ->switching between workers -> verify appointment visibility of each worker","0","testScopeSwiper_AppointmentVisibility","Surefire suite","Wed Dec 25 01:28:02 GMT 2024","skipped","Wed Dec 25 01:28:02 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeSwiper_AppointmentVisibility"
"UI: Update gallery of client","1","testClientUpdateGallery","Surefire suite","Wed Dec 25 01:28:18 GMT 2024","skipped","Wed Dec 25 01:28:18 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
"","0","setUp","Surefire suite","Wed Dec 25 01:28:18 GMT 2024","broken","Wed Dec 25 01:28:18 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Wed Dec 25 01:28:18 GMT 2024","skipped","Wed Dec 25 01:28:18 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"Add new client during appointment creation in UI","0","testAddClientDuringAppointmentCreation","Surefire suite","Wed Dec 25 01:28:10 GMT 2024","skipped","Wed Dec 25 01:28:10 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","testAddClientDuringAppointmentCreation"
